BJD-2454833.0,raw,ost_decorr,ost_tfa,err
2091.0546772,12.90391,12.9114,12.912474,0.00054
2091.07510891,12.905,12.91276,12.913271,0.00048
2091.09554061,12.90506,12.91279,12.912931,0.00047
2091.11597231,12.91435,12.91213,12.912964,0.00081
2091.13640402,12.91449,12.91277,12.912741,0.00101
2091.15683582,12.91442,12.91253,12.912565,0.00098
2091.17726742,12.91512,12.91273,12.912918,0.00096
2091.19769913,12.91468,12.91226,12.912673,0.00098
2091.21813093,12.91568,12.91315,12.912828,0.00099
2091.23856253,12.91525,12.91187,12.91246,0.00097
2091.25899423,12.91571,12.91219,12.9126,0.00097
2091.27942603,12.91629,12.91298,12.913042,0.00097
2091.29985764,12.91607,12.9136,12.913566,0.00097
2091.32028934,12.91575,12.91347,12.913434,0.00093
2091.34072114,12.91518,12.91313,12.913156,0.00093
2091.36115274,12.9143,12.91236,12.912372,0.00088
2091.38158444,12.91417,12.9123,12.912281,0.00088
2091.40201624,12.91407,12.91265,12.912243,0.00084
2091.42244784,12.91273,12.91287,12.912343,0.00081
2091.44287964,12.91197,12.91266,12.911669,0.0008
2091.46331134,12.91108,12.91201,12.911201,0.00078
2091.48374304,12.91048,12.9119,12.91093,0.00078
2091.50417474,12.9103,12.91187,12.911394,0.00077
2091.52460644,12.90994,12.91223,12.911933,0.00074
2091.54503814,12.91038,12.91297,12.911974,0.00076
2091.56546984,12.90904,12.91248,12.912287,0.0007
2091.58590154,12.90958,12.91293,12.912491,0.00071
2091.64719664,12.90554,12.91292,12.912773,0.00061
2091.66762823,12.90569,12.91312,12.912392,0.00061
2091.68806003,12.90643,12.91389,12.912565,0.00058
2091.70849173,12.90605,12.91365,12.912544,0.00058
2091.72892333,12.90364,12.91139,12.912516,0.00058
2091.74935512,12.90227,12.91003,12.912112,0.00056
2091.76978682,12.90509,12.91285,12.912367,0.00054
2091.79021862,12.89923,12.907,12.911549,0.00058
2091.81065022,12.90557,12.91334,12.912576,0.0005
2091.83108191,12.90467,12.91244,12.912294,0.00049
2091.85151371,12.91367,12.91189,12.912126,0.00079
2091.87194531,12.91447,12.91247,12.912448,0.00094
2091.892377,12.91493,12.91299,12.912794,0.00094
2091.9128088,12.91497,12.91309,12.912723,0.00094
2091.93324039,12.91469,12.91289,12.912649,0.00088
2091.95367209,12.9155,12.91378,12.912546,0.00098
2091.97410388,12.91308,12.91273,12.912368,0.00085
2091.99453558,12.91255,12.91265,12.912269,0.00083
2092.01496717,12.90806,12.90733,12.910412,0.00086
2092.03539897,12.90582,12.90636,12.908303,0.00079
2092.05583066,12.91163,12.91277,12.912379,0.0008
2092.07626226,12.91168,12.91282,12.912293,0.0008
2092.09669405,12.91159,12.91305,12.912231,0.00084
2092.11712575,12.9117,12.91331,12.912525,0.00083
2092.13755754,12.91007,12.91249,12.912549,0.00075
2092.15798913,12.90936,12.91231,12.912865,0.00074
2092.17842083,12.90989,12.91287,12.912723,0.00075
2092.19885262,12.90905,12.91275,12.912993,0.00072
2092.21928421,12.90955,12.91317,12.913115,0.00072
2092.23971591,12.90927,12.91314,12.912999,0.00074
2092.2601476,12.90815,12.91279,12.913023,0.00074
2092.28057929,12.90762,12.91258,12.912741,0.00076
2092.30101089,12.90797,12.91282,12.912554,0.00077
2092.32144268,12.90726,12.91246,12.912854,0.00076
2092.34187437,12.90666,12.91236,12.91268,0.00075
2092.36230606,12.90644,12.91228,12.912564,0.00073
2092.38273775,12.90564,12.91181,12.91235,0.00071
2092.40316945,12.90507,12.91137,12.912067,0.0007
2092.42360124,12.90576,12.912,12.912248,0.0007
2092.44403283,12.90641,12.91298,12.912912,0.00071
2092.46446452,12.90547,12.91235,12.913043,0.00069
2092.48489631,12.90158,12.90868,12.912715,0.00067
2092.505328,12.90402,12.91107,12.91318,0.00066
2092.52575959,12.90599,12.91319,12.913745,0.00063
2092.54619138,12.90606,12.91344,12.913341,0.0006
2092.56662307,12.90528,12.91293,12.9132,0.00059
2092.58705466,12.91357,12.91138,12.912799,0.00085
2092.60748645,12.91466,12.91299,12.912126,0.00102
2092.62791814,12.91506,12.91307,12.912113,0.001
2092.64834973,12.91463,12.91236,12.912828,0.00095
2092.66878152,12.91506,12.91251,12.912883,0.00093
2092.68921321,12.91577,12.91305,12.912688,0.00096
2092.7096448,12.91638,12.91345,12.913057,0.00099
2092.73007658,12.91704,12.91412,12.91281,0.00101
2092.75050827,12.9167,12.91352,12.912737,0.001
2092.77094006,12.91569,12.9125,12.912864,0.00094
2092.79137165,12.91587,12.91275,12.912524,0.00097
2092.81180334,12.91574,12.91278,12.912537,0.00096
2092.83223512,12.91586,12.91315,12.912583,0.00096
2092.85266671,12.91503,12.91273,12.912609,0.00093
2092.8730984,12.91548,12.9135,12.913095,0.00094
2092.89353019,12.91504,12.91312,12.912559,0.00093
2092.91396177,12.9147,12.91277,12.912575,0.00091
2092.93439346,12.91363,12.91225,12.912529,0.00085
2092.95482525,12.914,12.91303,12.912401,0.00083
2092.97525693,12.91196,12.9108,12.911405,0.00087
2092.99568852,12.91341,12.91228,12.912291,0.00083
2093.01612031,12.91342,12.91312,12.91228,0.00085
2093.03655189,12.9129,12.91254,12.912576,0.00081
2093.05698358,12.91267,12.91269,12.912568,0.00082
2093.07741536,12.91248,12.91252,12.912542,0.00077
2093.09784695,12.91285,12.91373,12.913261,0.00082
2093.11827873,12.91288,12.91383,12.91274,0.00082
2093.13871042,12.91341,12.91486,12.913596,0.00077
2093.159142,12.91158,12.91347,12.913382,0.00075
2093.17957379,12.9082,12.9092,12.912726,0.00075
2093.20000547,12.90818,12.90916,12.912237,0.00078
2093.22043706,12.91108,12.91373,12.912963,0.00075
2093.24086884,12.90916,12.9126,12.913018,0.00068
2093.26130053,12.90915,12.91246,12.912853,0.00069
2093.28173211,12.90861,12.91275,12.912683,0.0007
2093.30216389,12.90778,12.91245,12.911924,0.00071
2093.32259558,12.90646,12.91116,12.912344,0.0007
2093.34302726,12.908,12.9131,12.912213,0.00077
2093.36345894,12.90638,12.91171,12.911925,0.00071
2093.38389063,12.90556,12.91082,12.911752,0.00069
2093.40432241,12.90685,12.91238,12.911814,0.0007
2093.42475399,12.90495,12.91074,12.912194,0.00068
2093.44518567,12.90599,12.91185,12.912374,0.00062
2093.46561746,12.906,12.91231,12.912847,0.0006
2093.48604914,12.90608,12.91259,12.91347,0.00057
2093.50648072,12.90618,12.91277,12.913706,0.00054
2093.5269125,12.90658,12.91302,12.913979,0.00052
2093.54734418,12.90656,12.91284,12.913579,0.00052
2093.58820755,12.91121,12.90917,12.913192,0.00102
2093.60863923,12.91607,12.91375,12.912921,0.00102
2093.62907081,12.91413,12.91182,12.912309,0.00103
2093.64950259,12.91635,12.91361,12.913033,0.00104
2093.66993427,12.91659,12.91339,12.912973,0.00106
2093.69036585,12.91551,12.9123,12.913198,0.00097
2093.71079763,12.91506,12.91182,12.912137,0.00101
2093.73122931,12.91507,12.91183,12.912002,0.00099
2093.75166099,12.91578,12.91253,12.912433,0.00103
2093.77209267,12.91618,12.9129,12.912097,0.00105
2093.79252425,12.91515,12.91199,12.912582,0.00098
2093.81295603,12.91529,12.91243,12.912844,0.00097
2093.83338771,12.91533,12.91281,12.912932,0.00093
2093.85381939,12.91633,12.91361,12.913092,0.00099
2093.87425107,12.91593,12.91355,12.912879,0.00093
2093.89468274,12.91581,12.91341,12.912794,0.00095
2093.91511442,12.91367,12.91136,12.912255,0.0009
2093.9355461,12.91621,12.91406,12.912955,0.00095
2093.95597778,12.91396,12.91247,12.912758,0.00085
2093.97640946,12.9144,12.91307,12.912828,0.00086
2093.99684114,12.91365,12.91267,12.913032,0.00085
2094.01727281,12.914,12.91302,12.912834,0.00089
2094.03770459,12.91407,12.91328,12.91278,0.00089
2094.05813627,12.91131,12.9119,12.912598,0.00079
2094.07856785,12.91157,12.9123,12.912584,0.0008
2094.09899962,12.91204,12.91258,12.912429,0.00085
2094.1194313,12.91156,12.91259,12.912475,0.00085
2094.13986288,12.91158,12.91267,12.91266,0.00084
2094.16029465,12.91148,12.91273,12.912828,0.00082
2094.18072633,12.90963,12.91202,12.913123,0.00075
2094.2011579,12.91058,12.91275,12.912772,0.00081
2094.22158968,12.90999,12.91282,12.912976,0.00079
2094.24202136,12.91002,12.91289,12.912804,0.0008
2094.26245293,12.90985,12.91319,12.912968,0.00078
2094.28288471,12.90817,12.91269,12.912866,0.00077
2094.30331638,12.90811,12.91262,12.91269,0.00076
2094.32374816,12.90854,12.91283,12.913071,0.00074
2094.34417973,12.90944,12.91401,12.912946,0.00081
2094.36461141,12.9091,12.91377,12.912735,0.0008
2094.38504308,12.90842,12.91334,12.91267,0.00076
2094.40547476,12.90822,12.91319,12.912972,0.00076
2094.42590643,12.90807,12.91307,12.91336,0.00073
2094.44633811,12.90789,12.91306,12.912211,0.00075
2094.46676978,12.90589,12.91149,12.912077,0.0007
2094.48720145,12.90615,12.91196,12.911871,0.00064
2094.50763313,12.90647,12.91259,12.912554,0.00062
2094.5280648,12.90647,12.9127,12.912741,0.00059
2094.54849648,12.91643,12.91292,12.912882,0.00096
2094.56892825,12.91558,12.91206,12.912766,0.00098
2094.58935982,12.91579,12.91225,12.912606,0.00101
2094.60979149,12.91584,12.9125,12.912443,0.001
2094.63022327,12.91666,12.91343,12.913103,0.00101
2094.65065484,12.91538,12.91263,12.912379,0.00094
2094.67108661,12.91522,12.91258,12.912124,0.00095
2094.69151828,12.91477,12.91222,12.912129,0.00092
2094.71194986,12.91519,12.91267,12.912291,0.00096
2094.73238163,12.9145,12.91214,12.912109,0.00088
2094.7528133,12.91466,12.91245,12.912137,0.00089
2094.77324487,12.9149,12.91255,12.912512,0.00088
2094.79367664,12.91452,12.91326,12.912957,0.00087
2094.81410832,12.91372,12.9137,12.913578,0.00084
2094.83453989,12.91351,12.91362,12.913265,0.00083
2094.85497166,12.91305,12.91315,12.913078,0.00083
2094.87540333,12.91221,12.9129,12.9126,0.00085
2094.895835,12.91115,12.91251,12.912666,0.00081
2094.91626667,12.91058,12.91271,12.912848,0.00079
2094.93669834,12.90965,12.91211,12.912659,0.00075
2094.95713011,12.90913,12.91283,12.913144,0.00078
2094.97756168,12.90894,12.91296,12.91302,0.00077
2094.99799335,12.90926,12.91361,12.912885,0.00079
2095.01842512,12.9085,12.91306,12.912526,0.00077
2095.03885679,12.9076,12.91241,12.91256,0.00069
2095.05928836,12.90751,12.91252,12.912228,0.00072
2095.07972013,12.90783,12.91304,12.912566,0.00072
2095.1001518,12.90634,12.91179,12.912167,0.00064
2095.12058337,12.90715,12.91282,12.912439,0.00065
2095.14101514,12.90763,12.91341,12.912569,0.00066
2095.1614467,12.90656,12.91243,12.912571,0.00056
2095.18187837,12.90721,12.9131,12.912769,0.00056
2095.20231014,12.90738,12.91323,12.912706,0.00056
2095.22274171,12.90686,12.91245,12.912129,0.00051
2095.24317348,12.90754,12.91303,12.912439,0.0005
2095.26360515,12.90725,12.91269,12.912275,0.00049
2095.28403671,12.90976,12.91403,12.912589,0.00063
2095.30446848,12.90888,12.91399,12.912402,0.0007
2095.32490015,12.90858,12.91383,12.912544,0.00065
2095.34533172,12.9085,12.9143,12.913165,0.00058
2095.36576348,12.90835,12.91392,12.912863,0.00055
2095.38619515,12.90849,12.91389,12.912981,0.00054
2095.40662682,12.90873,12.91396,12.913057,0.00049
2095.42705848,12.90868,12.91391,12.913255,0.00048
2095.44749015,12.90778,12.91314,12.912995,0.00044
2095.46792182,12.90778,12.91334,12.912874,0.00042
2095.48835348,12.90657,12.91233,12.912581,0.00039
2095.50878515,12.90601,12.91196,12.912481,0.00038
2095.54964858,12.91595,12.91194,12.912005,0.00105
2095.57008015,12.91622,12.91219,12.912377,0.00107
2095.59051191,12.91547,12.9114,12.912427,0.00101
2095.61094358,12.91499,12.9113,12.912405,0.00096
2095.63137514,12.91526,12.91161,12.912685,0.00095
2095.65180691,12.91358,12.91044,12.913022,0.00085
2095.67223857,12.91567,12.91224,12.912402,0.00099
2095.69267014,12.91534,12.91223,12.912768,0.00098
2095.7131019,12.9161,12.91298,12.912738,0.00099
2095.73353357,12.91552,12.91246,12.912699,0.00097
2095.75396513,12.91285,12.90999,12.911884,0.00083
2095.77439689,12.91413,12.91176,12.912058,0.00092
2095.79482856,12.9129,12.91081,12.911677,0.00087
2095.81526012,12.91351,12.91237,12.912819,0.0009
2095.83569189,12.91337,12.9122,12.912754,0.00088
2095.85612355,12.91141,12.91201,12.912531,0.00084
2095.87655521,12.91108,12.91231,12.912774,0.00085
2095.89698688,12.91122,12.91199,12.912007,0.00084
2095.91741854,12.91069,12.91226,12.912178,0.00083
2095.9378502,12.91031,12.91236,12.912375,0.00082
2095.95828186,12.90962,12.91225,12.912176,0.00084
2095.97871353,12.90902,12.91237,12.912179,0.00079
2095.99914519,12.90886,12.91238,12.912636,0.00081
2096.01957685,12.90922,12.91268,12.912403,0.00082
2096.04000851,12.90886,12.91248,12.912086,0.00083
2096.06044028,12.90826,12.91228,12.912187,0.00078
2096.08087184,12.91135,12.91557,12.912105,0.0009
2096.1013035,12.90766,12.91205,12.912626,0.00073
2096.12173526,12.90819,12.91261,12.912398,0.00076
2096.14216682,12.9082,12.91278,12.912065,0.00077
2096.16259859,12.90796,12.91251,12.912349,0.00074
2096.18303025,12.9083,12.91314,12.912846,0.00072
2096.20346181,12.90859,12.91341,12.912592,0.00076
2096.22389357,12.90835,12.91332,12.912446,0.00071
2096.24432523,12.90743,12.91265,12.912457,0.00066
2096.26475679,12.90716,12.9128,12.9128,0.0006
2096.28518855,12.90676,12.91236,12.912628,0.00057
2096.30562021,12.90713,12.91273,12.912567,0.0006
2096.32605177,12.90804,12.9135,12.912339,0.00065
2096.34648353,12.907,12.91242,12.912531,0.00057
2096.36691519,12.90731,12.91259,12.91257,0.00054
2096.38734685,12.90716,12.91248,12.912691,0.00055
2096.40777851,12.90781,12.91313,12.9134,0.00054
2096.42821017,12.90802,12.9132,12.912834,0.00051
2096.44864193,12.90719,12.91256,12.912515,0.00046
2096.46907349,12.90721,12.91263,12.912257,0.00046
2096.48950515,12.90789,12.91335,12.912182,0.00046
2096.50993691,12.91508,12.91149,12.912447,0.00084
2096.53036847,12.91664,12.91262,12.912844,0.00105
2096.55080012,12.91658,12.91259,12.912892,0.00103
2096.57123188,12.9171,12.91325,12.913,0.00104
2096.59166344,12.91512,12.91194,12.912488,0.00099
2096.6120951,12.91575,12.91265,12.913129,0.00095
2096.63252686,12.9157,12.91267,12.912932,0.00096
2096.65295841,12.91538,12.9124,12.912747,0.00097
2096.67339007,12.91492,12.91212,12.912332,0.00094
2096.69382183,12.91501,12.91223,12.912295,0.00094
2096.71425339,12.91426,12.91182,12.912652,0.00091
2096.73468515,12.91451,12.9125,12.912843,0.00091
2096.7551168,12.91406,12.91304,12.913375,0.00088
2096.77554836,12.91386,12.91301,12.913018,0.00089
2096.79598012,12.91436,12.91296,12.913163,0.00091
2096.81641177,12.91299,12.91352,12.913634,0.00087
2096.83684333,12.91341,12.91356,12.913635,0.00089
2096.85727509,12.91265,12.91346,12.913432,0.00086
2096.87770674,12.91156,12.91258,12.913211,0.00081
2096.8981384,12.91116,12.91367,12.914031,0.00084
2096.91857006,12.9114,12.91443,12.913504,0.00085
2096.93900171,12.90998,12.91362,12.913806,0.00081
2096.95943337,12.91223,12.91609,12.913674,0.00084
2096.97986502,12.91024,12.91416,12.913689,0.00083
2097.00029668,12.90884,12.91296,12.91327,0.00079
2097.02072843,12.90949,12.91368,12.913175,0.00079
2097.04116009,12.90897,12.91331,12.913207,0.00076
2097.06159165,12.90814,12.91268,12.912888,0.00077
2097.0820234,12.90813,12.91273,12.913173,0.00078
2097.10245506,12.9088,12.91344,12.913265,0.00077
2097.12288661,12.90832,12.91304,12.913299,0.00074
2097.14331837,12.90928,12.91413,12.913894,0.00071
2097.16375002,12.90801,12.9134,12.91362,0.00067
2097.18418157,12.90839,12.91385,12.913557,0.00066
2097.20461333,12.90814,12.91391,12.913568,0.0006
2097.22504498,12.90796,12.91392,12.913668,0.0006
2097.24547654,12.9077,12.91367,12.913313,0.00058
2097.26590829,12.90788,12.9135,12.91287,0.00053
2097.28633984,12.90797,12.91357,12.912586,0.00052
2097.3067715,12.90724,12.91271,12.912485,0.00052
2097.32720325,12.90703,12.91249,12.91239,0.00046
2097.3476348,12.90816,12.91368,12.912382,0.00047
2097.36806656,12.90709,12.91282,12.912641,0.00042
2097.38849821,12.90682,12.9127,12.912091,0.00041
2097.40892986,12.90686,12.91295,12.912404,0.00039
2097.42936152,12.90691,12.91306,12.912738,0.00038
2097.44979317,12.90593,12.9122,12.912765,0.00038
2097.47022482,12.90652,12.91308,12.91274,0.00039
2097.53151978,12.91155,12.91216,12.912665,0.00085
2097.55195153,12.9124,12.91268,12.913267,0.00087
2097.57238308,12.91175,12.91242,12.912776,0.00088
2097.59281473,12.91013,12.90927,12.911732,0.0009
2097.61324649,12.91151,12.91241,12.912432,0.0009
2097.63367804,12.90932,12.91133,12.912091,0.0008
2097.65410979,12.9096,12.91139,12.912509,0.0008
2097.67454144,12.90879,12.91104,12.911662,0.00081
2097.69497299,12.91028,12.91285,12.911935,0.00089
2097.71540474,12.9097,12.91258,12.912079,0.00085
2097.73583639,12.90919,12.91259,12.911764,0.00086
2097.75626794,12.90746,12.91135,12.911589,0.00079
2097.7766997,12.9066,12.91072,12.911267,0.00077
2097.79713135,12.90473,12.9093,12.911517,0.00069
2097.8175629,12.90659,12.9112,12.911926,0.00077
2097.83799465,12.90793,12.91245,12.912193,0.0008
2097.8584263,12.90779,12.91228,12.912491,0.00077
2097.87885795,12.90824,12.91286,12.91263,0.00081
2097.8992896,12.90777,12.9125,12.912875,0.00076
2097.91972125,12.9077,12.91243,12.912876,0.00078
2097.9401529,12.90866,12.91334,12.913233,0.00079
2097.96058455,12.90904,12.91376,12.912446,0.00082
2097.98101619,12.90886,12.9137,12.912906,0.00077
2098.00144784,12.90739,12.91255,12.912554,0.00073
2098.02187949,12.90765,12.91297,12.913223,0.00068
2098.04231114,12.90649,12.91206,12.913122,0.00061
2098.06274279,12.90729,12.91291,12.912758,0.00061
2098.08317444,12.90795,12.91341,12.91284,0.00069
2098.10360609,12.9072,12.91294,12.912444,0.00064
2098.12403784,12.90811,12.91394,12.913121,0.00067
2098.14446939,12.90797,12.91383,12.91321,0.00065
2098.16490103,12.90669,12.9123,12.912718,0.00055
2098.18533278,12.90773,12.91329,12.913452,0.00058
2098.20576433,12.90789,12.91326,12.913158,0.00054
2098.22619608,12.91622,12.91273,12.91314,0.00092
2098.24662773,12.9174,12.91386,12.913678,0.00103
2098.26705927,12.91546,12.9124,12.913033,0.00093
2098.28749102,12.91635,12.91335,12.913032,0.001
2098.30792267,12.91583,12.91287,12.912624,0.00097
2098.32835421,12.91525,12.91238,12.91254,0.00096
2098.34878596,12.9155,12.91265,12.91246,0.00096
2098.36921761,12.91444,12.91165,12.912324,0.00087
2098.38964926,12.91485,12.91252,12.912363,0.00092
2098.4100809,12.91451,12.91254,12.912105,0.00093
2098.43051255,12.91425,12.91261,12.912229,0.00091
2098.4509442,12.91463,12.91285,12.912252,0.00092
2098.47137584,12.91257,12.91235,12.912813,0.00084
2098.49180749,12.91281,12.91241,12.912871,0.00086
2098.51223924,12.91225,12.91238,12.912561,0.00087
2098.53267078,12.91303,12.913,12.912551,0.0009
2098.55310243,12.91254,12.91254,12.912517,0.00088
2098.57353417,12.91266,12.91305,12.912607,0.00089
2098.59396582,12.91293,12.91336,12.912291,0.00091
2098.61439736,12.91277,12.91321,12.912652,0.00088
2098.63482911,12.91162,12.91252,12.912245,0.00083
2098.65526066,12.91107,12.91245,12.912583,0.0008
2098.6756923,12.91134,12.91256,12.91268,0.00083
2098.69612405,12.91134,12.91262,12.912439,0.00082
2098.71655559,12.91094,12.91254,12.912573,0.00083
2098.73698724,12.91092,12.91234,12.912346,0.00082
2098.75741898,12.9087,12.91162,12.912073,0.00079
2098.77785052,12.90951,12.91271,12.912624,0.00083
2098.79828227,12.90889,12.91224,12.912381,0.00081
2098.81871391,12.90913,12.91259,12.912317,0.00082
